,CompanyName:,BusinessintheStateof:,HIOSIssuerID:,MEMBER_MONTHS_INDIVIDUAL:,MEMBER_MONTHS_SMALL_GROUP,EXPECTED_REINSURANCE,EXPECTED_RISK_ADJUSTMENT_INDIVIDUAL,EXPECTED_RISK_ADJUSTMENT_SMALL_GROUP,REINSURANCE PAYMENT AMOUNT (OR NOT ELIGIBLE),"HHS RISK ADJUSTMENT TRANSFER AMOUNT (INDIVIDUAL MARKET, INCLUDING CATASTROPHIC)",HHS RISK ADJUSTMENT TRANSFERS AMOUNT (SMALL GROUP MARKET),Not-For-Profit:,Premium,Loss1,Loss2,Loss3,Loss4
807,"Group Health Plan, Inc.",Minnesota,34102,145243.0,,4671000.0,-4258000.0,,"$4,673,126.71 ","($4,257,609.45)",$-,Yes,43330949.0,40862000.0,5934000.0,934000.0,
808,Union Security Insurance Company,Alaska,34132,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
809,United American Insurance Co,New Hampshire,34173,,,,,,,,,No,0.0,0.0,,,
810,American National Life Insurance Company of Texas,Louisiana,34197,930.0,,,,,,,,No,287452.06,134192.88,,,
811,Trustmark Insurance Company,Kansas,34204,,,,,,,,,No,,,,,
812,TransAmerica Premier Life Insurance,Massachusetts,34250,,,,,,,,,No,0.0,0.0,,,
813,Trustmark Insurance Company,Oregon,34258,,,,,,,,,No,,,,,
814,TransAmerica Premier Life Insurance,South Carolina,34263,,,,,,,,,No,0.0,0.0,,,
815,Transamerica Life Insurance Company,Utah,34343,,,,,,,,,No,,,,,
816,Celtic Insurance Company,Kansas,34368,36.0,,0.0,4300.78,,$0.00 ,"$4,300.78 ",$-,No,30910.94,80378.0794,33.633008000000004,195.9547097,0.0
817,American Income Life Insurance Co,District of Columbia,34432,,,,,,,,,No,0.0,0.0,,,
818,American National Insurance Company,New Mexico,34441,108.0,,,,,,,,No,12654.8,386.76,,,
819,Philadelphia American Life Insurance Company,Montana,34445,,,,,,,,,No,,,,,
820,UnitedHealthcare Insurance Company of the River Valley,Illinois,34446,2645.0,203050.0,0.0,0.0,-2373664.9,N/E,$-,"($2,373,664.90)",No,1057632.37,416438.84,106577.94,35365.81,0.0
821,American National Life Insurance Company of Texas,Washington,34473,36.0,,,,,,,,No,9228.28,0.0,,,
822,"Health New England, Inc",Massachusetts,34484,54482.0,239883.0,1632422.0,-203971.0,-898073.0,"$1,633,271.41 ",N/A_MA_Issuer,N/A_MA_Issuer,Yes,26661349.0,25529506.0,5279460.0,221216.0962,
823,The Prudential Insurance Company of America,Wisconsin,34501,,,,,,,,,No,,,,,
824,BridgeSpan Health Company,Utah,34541,91739.0,,3260858.0,-2946128.0,,"$3,262,555.12 ","($2,946,127.55)",$-,No,21351044.0,33499438.0,3163132.0,233570.0,0.0
825,American General Life Insurance Company,North Carolina,34598,1176.0,,,,,,,,No,4277.0,2006.0,,,
826,Golden Rule Insurance Company,Minnesota,34604,0.0,0.0,0.0,0.0,0.0,,,,No,14275.5,-3378.92,0.0,143.88,0.0
827,"Harbor Health Plan, Inc.",Michigan,34620,41.0,,0.0,404.0,,$0.00 ,$428.30 ,$-,No,6052.620953000001,5097.443295,190.0,0.0,0.0
828,Aetna Life Insurance Company,Washington,34673,660.0,221783.0,0.0,0.0,-4146219.54,N/E,$-,"($4,146,219.54)",No,301811.41,573395.47,73888.86,13013.26,109.93
829,BLUE CROSS AND BLUE SHIELD OF KANSAS CITY,Missouri,34762,659275.0,349948.0,22853856.76,20705929.36,-325653.6,"$22,865,750.61 ","$20,705,929.36 ","($325,653.60)",Yes,240797067.6,232319618.5,48501995.09,2755432.9460000005,0.0
830,Cigna Health and Life Insurance Company,West Virginia,34772,32.0,0.0,0.0,0.0,0.0,,,,No,6154.0,82944.0,0.0,0.0,0.0
831,The United States Life Ins. Co. in the City of New York,Oklahoma,34804,3097.0,,,,,,,,No,157815.0,107880.0,0.0,0.0,0.0
832,Aetna Health Inc. (a Pennsylvania corporation),Kentucky,34822,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,7.54,0.0,-7.5,0.0
833,Illinois Mutual Life Insurance Company,New York,34824,,,,,,,,,No,,,,,
834,WMI Mutual Insurance Company,New Mexico,34863,,,,,,,,,No,,,,,
835,Cigna Health and Life Insurance Company,New Mexico,34871,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
836,Nevada Health CO-OP,Nevada,34996,214706.0,9321.0,8842010.0,5244158.0,-711597.0,"$8,846,611.34 ","$5,244,157.68 ","($711,597.39)",Yes,83369096.0,113125730.0,27798467.0,163882.0,
837,American National Insurance Company,Alabama,35008,267.0,,,,,,,,No,8413.1,-54.0,,,
838,Globe Life and Accident Insurance Co,District of Columbia,35070,,,,,,,,,No,0.0,0.0,,,
839,Network Health Insurance Corporation,Wisconsin,35166,4873.0,18173.0,0.0,0.0,0.0,,,,Yes,82313.0,43297.0,749.0,0.0,0.0
840,Kanawha Insurance Company ,Maine,35168,345.0,,,,,,,,No,27099.0,102430.0,0.0,0.0,0.0
841,Kanawha Insurance Company ,Virginia,35205,659.0,,,,,,,,No,28297.0,16768.0,0.0,0.0,0.0
842,Illinois Mutual Life Insurance Company,Texas,35225,,,,,,,,,No,,,,,
843,National Health Insurance Company,Illinois,35296,,,,,,,,,No,,,,,
844,Trustmark Life Insurance Company,California,35305,842.0,0.0,,-165775.07,0.0,$0.00 ,"($165,775.07)",$-,No,-91771.96,33189.3,0.0,0.0,0.0
845,American National Insurance Company,West Virginia,35322,24.0,,,,,,,,No,17522.97,4728.99,,,
846,West Coast Life Insurance Company,Texas,35329,,,,,,,,,No,,,,,
847,MercyCare Insurance Company,Wisconsin,35334,,4838.0,0.0,0.0,-585670.39,N/E,$-,"($585,670.39)",No,0.0,0.0,,,
848,"UnitedHealthcare Plan of the River Valley, Inc.",Tennessee,35351,130.0,12383.0,0.0,0.0,0.0,,,,No,45074.65,34374.34,1107.25,1877.09,0.0
849,Wilton Reassurance Company,West Virginia,35364,14.0,,,,,,,,No,182.0,0.0,,,
850,Celtic Insurance Company,Michigan,35443,0.0,,0.0,0.0,,,,,No,-195.7,0.0,-0.24734836899999998,-1.4411163519999999,0.0
851,Liberty Mutual Insurance Company,California,35451,,,,,,,,,No,,,,,
852,New Era Life Insurance Company,Iowa,35461,,,,,,,,,No,,,,,
853,Philadelphia American Life Insurance Company,Delaware,35476,,,,,,,,,No,,,,,
854,Kanawha Insurance Company ,Kansas,35480,204.0,,,,,,,,No,13447.0,9230.0,0.0,0.0,0.0
855,American Family Mutual Insurance Company,North Dakota,35503,75.0,,,,,,,,No,18768.0,27.0,0.0,,
856,Medico Corp Life Insurance Company,Tennessee,35504,,,,,,,,,No,,,,,
857,American National Insurance Company,Iowa,35549,156.0,,,,,,,,No,58998.97,30859.0477,,,
858,Kaiser Permanente Insurance Company,Hawaii,35585,,,,,,,,,No,,,,,
859,American Heritage Life Insurance Company,New York,35591,,,,,,,,,No,0.0,0.0,,,
860,Globe Life and Accident Insurance Co,Virginia,35617,,,,,,,,,No,0.0,0.0,,,
861,United American Insurance Co,Georgia,35648,,,,,,,,,No,0.0,0.0,,,
862,Coventry Health & Life Insurance Company,Illinois,35670,80734.0,83079.0,1885185.38,-644379.33,377154.72,"$1,886,166.50 ","($644,379.33)","$458,501.80 ",No,22253623.25,17308858.94,2880105.23,171363.72,0.0
863,United American Insurance Co,Louisiana,35719,,,,,,,,,No,0.0,0.0,,,
864,US Health and Life Insurance Company,Indiana,35755,,10466.0,,,,N/E,$-,"($150,173.33)",No,,,,,
865,"Humana Medical Plan, Inc. ",Florida,35783,3470273.0,851617.0,136763089.1,-135056370.8,-11511826.07,"$136,834,264.80 ","($135,056,370.83)","($11,511,826.07)",No,1190452780.0,1144224614.0,138454044.0,17853606.26,6591.56
866,The Guardian Life Insurance Company of America,Colorado,35897,81.0,,,,,,,,No,1723.0,4269.5364,,,
867,Kaiser Permanente Insurance Company,Colorado,35944,,1216.0,,,-124134.0,N/E,$-,"($124,133.71)",No,,,,,
868,AMERICAN FIDELITY ASSURANCE COMPANY,Montana,35949,,,,,,,,,No,,,,,
869,Time Insurance Company,West Virginia,35992,5818.0,345.0,431268.0,382757.0,-39195.0,"$431,491.97 ","$382,756.67 ","($39,194.65)",No,3272443.0,2676648.0,201435.0,44396.0,-4.0
870,Reserve National Insurance Company,Colorado,35997,,,,,,,,,No,0.0,0.0,,,
871,"Health Net Health Plan of Oregon, Inc",Washington,36026,,6174.0,,,-757463.0,N/E,$-,"($757,462.93)",No,0.0,0.0,,,
872,"Harvard Pilgrim Health Care, Inc.",Massachusetts,36046,135389.0,1323837.0,8127994.0,19606130.08,2464622.51,"$8,132,224.47 ",N/A_MA_Issuer,N/A_MA_Issuer,Yes,91468730.75,72589175.31,16907725.0,1114625.0,704419.0
873,"Health Care Service Corporation, a Mutual Legal Reserve Company",Illinois,36096,6478135.0,4030984.0,283480714.0,17399841.0,8947232.0,"$283,514,429.00 ","$23,056,950.67 ","$10,877,027.26 ",Yes,2379871457.0,2620797653.0,532575698.0,58597034.0,0.0
874,The United States Life Ins. Co. in the City of New York,Indiana,36107,5373.0,,,,,,,,No,257365.0,192497.0,0.0,0.0,0.0
875,Liberty National Life Insurance Co,Utah,36135,,,,,,,,,No,0.0,0.0,,,
876,Union Fidelity Life Insurance Company,Ohio,36204,,,,,,,,,No,,,,,
877,Connecticut General Life Insurance Company,Utah,36234,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,-1.0,0.0,0.0,0.0
878,"Anthem Health Plans of Kentucky, Inc.",Kentucky,36239,1020298.0,809561.0,15227446.08,3129303.34,4368115.21,"$15,230,315.39 ","$3,129,303.34 ","$4,368,115.21 ",No,316135040.7,253014028.1,68570147.02,8252640.29,0.0
879,Trustmark Life Insurance Company,Ohio,36241,0.0,0.0,,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
880,Philadelphia American Life Insurance Company,Puerto Rico,36243,,,,,,,,,No,,,,,
881,Companion Life Insurance Company,North Carolina,36256,42.0,321.0,,,,,,,No,6437.0,3547.0,329.0,,
882,American Family Mutual Insurance Company,Arizona,36289,0.0,,,,,,,,No,0.0,0.0,0.0,,
883,Reserve National Insurance Company,Alabama,36305,,,,,,,,,No,0.0,0.0,,,
884,All Savers Insurance Company,Indiana,36373,310475.0,25360.0,27267518.41,13324209.36,-46343.78,"$27,281,709.27 ","$13,324,209.36 ","($48,636.23)",No,183738876.1,191255324.2,19801903.97,3699905.24,1405.2
885,Shelter Life Insurance Company,Texas,36403,24.0,0.0,0.0,0.0,0.0,,,,No,2084.49,-83.17,0.0,0.0,0.0
886,State Farm Mutual Automobile Insurance Company,Ohio,36428,2008.0,0.0,0.0,0.0,0.0,,,,No,1015543.47,522858.9,0.0,0.0,0.0
887,Reserve National Insurance Company,Wisconsin,36473,,,,,,,,,No,0.0,0.0,,,
888,Humana Insurance Company,Alaska,36608,,,,,,,,,No,0.0,0.0,,,
889,Grand Valley Health Plan,Michigan,36622,102.0,2832.0,,,,,,,No,63061.0,31274.0,,,
890,United Teachers Associates,South Carolina,36667,0.0,,,,,,,,No,0.0,0.0,,,
891,All Savers Insurance Company,Maryland,36677,6662.0,0.0,495936.42,596980.74,0.0,"$496,194.53 ","$596,980.74 ",$-,No,3743467.92,3724009.19,1315161.07,261077.1,1123.94
892,TransAmerica Premier Life Insurance,Washington,36688,12.0,,,,,,,,No,157.0,0.0,,,
893,Loyal American Life Insurance Company,North Carolina,36832,3.0,,,,,,,,No,25.0,374.0,,,
894,Reliance Standard Life Insurance Company,Oklahoma,36845,,,,,,,,,No,0.0,0.0,,,
895,Union Fidelity Life Insurance Company,Iowa,36852,,,,,,,,,No,,,,,
896,New Era Life Insurance Company,Arizona,36885,75.0,,,,,,,,No,22524.0,17663.0,,,
897,Philadelphia American Life Insurance Company,Missouri,36918,24.0,,,,,,,,No,7840.0,5900.0,,,
898,United Healthcare Life Insurance Company,District of Columbia,36921,68.0,0.0,0.0,0.0,0.0,,,,No,29094.39,1161.23,0.0,0.0,0.0
899,American Republic Insurance Company,Massachusetts,36991,,,,,,,,,No,,,,,
900,Pekin Life Insurance Company,Louisiana,36997,,,,,,,,,No,0.0,0.0,,,
901,Humana Insurance Company,Georgia,37001,15247.0,10003.0,1389389.8,1622203.69,300433.17,"$1,390,112.88 ","$1,622,203.69 ","$308,751.17 ",No,9062062.0,8094148.9120000005,1793970.67,94084.45,237.61
902,Pekin Life Insurance Company,Ohio,37028,,426.0,,,,,,,No,0.0,0.0,,,
903,"UnitedHealthcare of Oregon, Inc.",Oregon,37057,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,-0.12,0.0,0.0,0.0
904,TransAmerica Premier Life Insurance,New Hampshire,37060,,,,,,,,,No,0.0,0.0,,,
905,American Income Life Insurance Co,Massachusetts,37072,,,,,,,,,No,0.0,0.0,,,
906,United American Insurance Co,New Mexico,37081,,,,,,,,,No,0.0,0.0,,,
907,Sun Life and Health Insurance Company (U.S.),New York,37105,,,,,,,,,No,,,,,
908,Central United Life Insurance Company,Wyoming,37142,,,,,,,,,No,,,,,
909,Noridian Mutual Insurance Company,North Dakota,37160,514810.0,623553.0,12577778.91,1716903.71,22846.7,"$12,584,324.78 ","$1,716,903.71 ","$22,846.40 ",Yes,207653357.6,175053351.0,33391299.0,4781387.0,
910,United American Insurance Co,Texas,37168,,,,,,,,,No,0.0,0.0,,,
911,The United States Life Ins. Co. in the City of New York,Alaska,37236,1830.0,,,,,,,,No,142809.0,99809.0,0.0,0.0,0.0
912,Transamerica Life Insurance Company,New York,37261,,,,,,,,,No,,,,,
913,National Foundation Life Insurance Company,Pennsylvania,37352,3147.0,,0.0,0.0,,,,,No,565590.0,1191337.0,0.0,0.0,0.0
914,American States Insurance Company,Wisconsin,37362,,,,,,,,,No,,26693.97,,,
915,The United States Life Ins. Co. in the City of New York,Tennessee,37444,8538.0,,,,,,,,No,398922.0,339019.0,0.0,0.0,0.0
916,Central United Life Insurance Company,Iowa,37460,,,,,,,,,No,,,,,
917,Wilton Reassurance Company,South Dakota,37468,60.0,,,,,,,,No,83.0,1148.0,,,
918,Life of America,Indiana,37481,36.0,,,,,,,,No,9327.0,2279.0,,,
919,The Prudential Insurance Company of America,Virginia,37515,,,,,,,,,No,,,,,
920,Union Fidelity Life Insurance Company,Oklahoma,37520,,,,,,,,,No,,,,,
921,Central United Life Insurance Company,Arkansas,37620,,,,,,,,,No,,,,,
922,Health Alliance Plan of Michigan,Michigan,37651,94081.0,202285.0,3483965.0,3869249.0,-1604361.0,"$3,485,778.72 ","$3,869,249.10 ","($1,604,360.74)",Yes,40338366.0,33194265.0,7046079.0,486832.0,
923,Wilton Reassurance Company,Michigan,37707,35.0,,,,,,,,No,35.0,0.0,,,
924,Celtic Insurance Company,Mississippi,37710,0.0,,0.0,0.0,,,,,No,0.0,0.0,0.0,0.0,0.0
925,Insurance Company of Scott & White,Texas,37755,78033.0,0.0,476584.95,-1613428.88,0.0,"$476,832.99 ","($1,613,428.88)",$-,No,16240229.07,15910959.15,596083.0,0.0,0.0
926,UnitedHealthcare Insurance Company,New Jersey,37777,0.0,864.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
927,Union Security Insurance Company,New Mexico,37818,0.0,0.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
928,Unity Health Plans Insurance Corporation,Wisconsin,37833,194647.0,294566.0,7178809.0,5592708.0,832440.0,"$7,185,046.24 ","$5,592,708.14 ","$832,440.01 ",No,79662908.18,89591632.45,18319652.13,1511680.9,
929,Union Labor Life Insurance Company,Rhode Island,37869,,,,,,,,,No,0.0,37.0,,,
930,American Income Life Insurance Co,South Carolina,37894,,,,,,,,,No,0.0,0.0,,,
931,State Farm Mutual Automobile Insurance Company,Indiana,37897,1181.0,0.0,0.0,0.0,0.0,,,,No,560955.19,790473.89,0.0,0.0,0.0
932,American National Life Insurance Company of Texas,Delaware,37912,56.0,,,,,,,,No,25966.25,35659.66,,,
933,The United States Life Ins. Co. in the City of New York,Nevada,37948,6095.0,,,,,,,,No,209418.0,177093.0,0.0,0.0,0.0
934,"Coventry Health Care of Kansas, Inc.",Missouri,37977,0.0,210.0,0.0,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
935,"SummaCare, Inc.",Ohio,37990,,,,,,,,,No,0.0,0.0,,,
936,Shelter Life Insurance Company,Louisiana,38056,84.0,0.0,0.0,0.0,0.0,,,,No,3612.34,49837.76,0.0,0.0,0.0
937,National Foundation Life Insurance Company,California,38092,227.0,,0.0,0.0,,,,,No,52558.0,3988.0,0.0,0.0,0.0
938,Montana Health Cooperative,Idaho,38128,216324.0,3385.0,7007697.0,-6390206.0,-196034.0,"$7,011,343.81 ","($6,390,206.43)","($196,033.64)",Yes,56847726.0,81455972.0,9924603.0,,
939,"Security Health Plan of Wisconsin, Inc.",Wisconsin,38166,368674.0,125902.0,31470678.0,-10390482.0,-900332.0,"$31,487,056.36 ","($10,390,482.30)","($900,331.90)",Yes,189421361.0,230112614.0,29549994.0,1528219.0,
940,Trustmark Insurance Company,Oklahoma,38206,,,,,,,,,No,,,,,
941,Aetna Life Insurance Company,Virginia,38234,183008.0,156276.0,5891951.18,4680612.74,-3364075.44,"$5,895,017.54 ","$4,680,612.75 ","($3,364,075.44)",No,70377524.02,62772402.77,13576409.48,842292.88,21079.6
942,Trustmark Life Insurance Company,Kansas,38251,0.0,0.0,,0.0,0.0,,,,No,0.0,0.0,0.0,0.0,0.0
943,Companion Life Insurance Company,Oregon,38277,,,,,,,,,No,846.0,0.0,,,
944,Thrivent Financial for Lutherans,Pennsylvania,38278,,,,,,,,,No,,,,,
945,Companion Life Insurance Company,Colorado,38283,135.0,64.0,,,,,,,No,5506.0,3238.0,480.0,,
946,First Allmerica Financial Life Ins. Co,Maine,38289,12.0,,,,,,,,No,8899.0,13748.0,,,
947,Premera Blue Cross,Alaska,38344,143355.0,229779.0,14647542.0,12358456.0,1742413.0,"$14,655,165.10 ","$12,358,455.76 ","$1,742,413.11 ",Yes,105699113.0,105293849.0,11112396.0,1531216.0,
948,United American Insurance Co,Rhode Island,38416,,,,,,,,,No,0.0,0.0,,,
949,Federated Mutual Insurance Company,Mississippi,38420,0.0,5018.0,0.0,0.0,-75474.34,N/E,$-,"($75,474.34)",No,0.0,0.0,0.0,0.0,0.0
950,Wilton Reassurance Company,Maine,38424,8.0,,,,,,,,No,11.0,0.0,,,
951,Shelter Life Insurance Company,Arkansas,38433,144.0,0.0,0.0,0.0,0.0,,,,No,1872.72,948.13,0.0,0.0,0.0
952,Unified Life Insurance Company,Alabama,38445,0.0,,0.0,0.0,,,,,No,0.0,0.0,0.0,0.0,0.0
953,LifeWise Health Plan of Washington,Washington,38498,777909.0,4679.0,23266684.0,-22413845.0,,"$23,278,792.62 ","($22,413,845.18)",$-,Yes,265186557.0,220628830.0,32395581.0,4394764.0,
954,"UnitedHealthcare of Louisiana, Inc.",Louisiana,38499,348378.0,11302.0,12762103.4,-16112496.42,-139379.33,"$12,768,745.19 ","($16,112,496.42)","($139,379.33)",No,137733996.4,139128345.9,22067812.66,4534325.18,2480.53
955,United Teachers Associates,Kansas,38509,0.0,,,,,,,,No,0.0,0.0,,,
956,Globe Life and Accident Insurance Co,Alaska,38538,,,,,,,,,No,0.0,0.0,,,
957,American Income Life Insurance Co,Iowa,38546,,,,,,,,,No,0.0,0.0,,,
958,Time Insurance Company,Alaska,38596,18660.0,18371.0,1166760.0,-2908794.0,-1465993.0,"$1,167,367.38 ","($2,908,793.99)","($1,465,993.25)",No,7238637.0,8302282.0,522451.0,71532.0,-43475.0
959,"UnitedHealthcare of the Mid-Atlantic, Inc.",Virginia,38599,8.0,0.0,0.0,0.0,0.0,,,,No,7709.34,468.38,0.0,0.0,0.0
960,The Prudential Insurance Company of America,United States Virgin Islands,38607,,,,,,,,,No,,,,,
961,United Teachers Associates,United States Virgin Islands,38628,0.0,,,,,,,,No,0.0,0.0,,,
962,Globe Life and Accident Insurance Co,Indiana,38669,,,,,,,,,No,0.0,0.0,,,
963,Tufts Insurance Company,Massachusetts,38712,5867.0,25535.0,1002074.0,468303.0,2038202.0,"$1,002,595.01 ",N/A_MA_Issuer,N/A_MA_Issuer,No,5375095.0,7432948.0,1457942.0,60062.0,0.0
964,Aetna Life Insurance Company,Wisconsin,38752,79.0,51845.0,0.0,0.0,-3018035.29,N/E,$-,"($3,018,035.30)",No,14825.64,8090.36,2361.79,370.61,0.0
965,Globe Life and Accident Insurance Co,Maryland,38755,,,,,,,,,No,0.0,0.0,,,
966,The Chesapeake Life Insurance Company,Texas,38758,506.0,0.0,0.0,0.0,0.0,,,,No,95243.0,20750.59645,2722.536657,3327.9702030000003,0.0
967,Federated Mutual Insurance Company,Georgia,38835,59.0,44887.0,0.0,0.0,-828282.28,N/E,$-,"($818,531.15)",No,31164.0,103869.42,0.0,0.0,0.0
968,The Prudential Insurance Company of America,District of Columbia,38837,,,,,,,,,No,,,,,
969,Reserve National Insurance Company,Illinois,38858,,,,,,,,,No,0.0,0.0,,,
970,United Healthcare Life Insurance Company,New Mexico,38908,453.0,0.0,0.0,0.0,0.0,,,,No,194315.79,254529.51,15550.33,4530.96,201.24
971,Aetna Health Inc. (a Pennsylvania corporation),Massachusetts,38917,0.0,25.0,0.0,0.0,0.0,,,,No,0.0,241.83,0.0,0.0,0.0
972,The Guardian Life Insurance Company of America,Wyoming,38921,24.0,,,,,,,,No,307.0,513.7664,,,
973,Aetna Health of Utah Inc.,Utah,38927,131934.0,275220.0,2270806.33,-3519378.65,-991146.89,"$2,271,988.13 ","($3,519,378.66)","($991,146.89)",No,27146068.87,27965900.91,3755912.0,217748.94,0.0
974,Highmark Choice Company,Pennsylvania,38949,43144.0,1240.0,81905.0,63116.0,-7981.0,"$81,947.41 ","$63,115.80 ","($7,980.98)",Yes,18376178.0,17352915.0,3941841.0,602429.0,
975,National Foundation Life Insurance Company,Missouri,38968,38.0,,0.0,0.0,,,,,No,9039.0,1306.0,0.0,0.0,0.0
976,QCC Insurance Company,Delaware,38972,,,,,,,,,No,0.0,0.0,,,
977,Aetna Life Insurance Company,Colorado,39041,5187.0,9524.0,0.0,0.0,0.0,,,,No,2755458.09,3534876.54,481606.55,26877.48,16875.71
978,Time Insurance Company,Colorado,39060,135223.0,0.0,5900435.0,4276754.0,0.0,"$5,903,506.26 ","$6,541,514.95 ",$-,No,55987395.0,54965967.0,6539217.0,756311.0,-130046.0
979,American Heritage Life Insurance Company,Rhode Island,39106,,,,,,,,,No,0.0,0.0,,,
980,Aetna Life Insurance Company,Kentucky,39127,36.0,0.0,0.0,0.0,0.0,,,,No,4628.95,10692.41,4318.65,-157.53,0.0
981,Aetna Life Insurance Company,Connecticut,39159,93291.0,433610.0,4541714.71,-621770.44,-610884.79,"$4,544,078.36 ","($621,770.44)","($610,884.79)",No,39836866.06,31853805.4,4855711.72,243265.03,354758.25
982,Central United Life Insurance Company,California,39193,,,,,,,,,No,,,,,
983,American General Life Insurance Company,United States Virgin Islands,39221,0.0,,,,,,,,No,0.0,0.0,,,
984,TransAmerica Premier Life Insurance,United States Virgin Islands,39301,,,,,,,,,No,0.0,0.0,,,
985,Mutual of Omaha Insurance Company,Puerto Rico,39357,,,,,,,,,No,,,,,
986,Medica Insurance Company,North Dakota,39364,13459.0,64618.0,,,-79597.0,N/E,$-,"($79,596.59)",No,3338127.27,2110928.25,,,
987,Union Labor Life Insurance Company,New York,39383,36.0,,,,,,,,No,7688.0,234383.0,,,
988,Kanawha Insurance Company ,West Virginia,39386,1211.0,,,,,,,,No,132167.0,199204.0,0.0,0.0,0.0
989,"Moda Health Plan, Inc.",Oregon,39424,1155876.0,210844.0,62735361.0,-10916304.0,-1070895.0,"$62,768,010.24 ","($10,916,304.04)","($1,070,895.13)",No,495106832.3,485000522.0,66604773.0,2851628.0,
990,Nippon Life Insurance Company of America,New Jersey,39433,,,,,,,,,No,,,,,
991,United Healthcare Life Insurance Company,South Carolina,39481,36813.0,0.0,2086356.42,-414394.03,0.0,"$2,087,442.23 ","($414,394.03)",$-,No,16196547.04,16070654.17,2846672.4,583403.78,0.0
992,Philadelphia American Life Insurance Company,California,39493,,,,,,,,,No,,,,,
993,"AmeriHealth HMO, Inc.",Pennsylvania,39499,,9028.0,,,,,,,No,0.0,124.0,-3430.0,-6.0,
994,New York Life Insurance Company,Vermont,39578,60.0,0.0,0.0,0.0,0.0,,,,No,24781.0,-2179.0,0.0,0.0,0.0
995,WellCare of New York,New York,39595,5221.0,,64751.48,-846218.15,,"$64,785.18 ","($846,218.15)",$-,No,1404051.47,1365577.773,426675.11,750.98,
996,American Heritage Life Insurance Company,Iowa,39632,,,,,,,,,No,0.0,0.0,,,
997,Aetna Health Inc. (a Pennsylvania corporation),Colorado,39670,0.0,13.0,0.0,0.0,0.0,,,,No,0.0,740.34,-52.74,-794.79,0.0
998,Mutual of Omaha Insurance Company,Nevada,39786,,,,,,,,,No,,,,,
999,Nationwide Life Insurance Company,New York,39821,252.0,,,,,,,,No,15000.0,4000.0,,,
1000,Shelter Life Insurance Company,Tennessee,39842,108.0,0.0,0.0,0.0,0.0,,,,No,6091.25,9195.15,0.0,0.0,0.0
