,HIOS_ID,COMPANY_NAME,STATE,IND_MEMBER_MONTHS,SG_MEMBER_MONTHS,REINSURANCE,IND_RISK_ADJ,SG_RISK_ADJ
1300,,"UnitedHealthcare of Alabama, Inc",Grand Total,233318,8661,7830979.3,-8989541.02,-397175.98
1301,,Life of America,Grand Total,383,,,,
1302,,"Indiana University Health Plans, Inc.",Grand Total,9312,77,396734.18,79692.27,
1303,,Fallon Health and Life Assurance Co.,Grand Total,200,27677,12681.85,17475.49,1727470.75
1304,,Union Labor Life Insurance Company,Grand Total,49,,,,
1305,,"Oxford Health Plans (NY), Inc.",Grand Total,259030,1206429,37034220.59,69429605.79,-27957138.63
1306,,"MD-Individual Practice Association, Inc",Grand Total,2,0,0,0,0
1307,,"UnitedHealthcare of Utah, Inc.",Grand Total,16,14058,0,-20891.4,191215.79
1308,,Kaiser Permanente Insurance Company,Grand Total,,14746,,,696075
1309,,"Neighborhood Health Partnership, Inc.",Grand Total,7636,554192,0,0,-338156.26
1310,,"Madison National Life Insurance Company, Inc.",Grand Total,,2394,,,-24177.58
1311,,Time Insurance Company,Grand Total,4159144,402828,288516118,214349527,-540562
1312,,Crystal Run Health Plan LLC,Grand Total,166,187,7324,-41506,-60517
1313,,"Health Plan of Nevada, Inc.",Grand Total,357716,201550,8218094.63,230274.9,-166538.16
1314,,Loyal American Life Insurance Company,Grand Total,3,,,,
1315,,State Farm Mutual Automobile Insurance Company,Grand Total,41810,0,0,0,0
1316,,UHC of California,Grand Total,3275,403312,0,920132.45,-2210223.62
1317,,John Alden Life Insurance Company,Grand Total,99874,154099,3607,-231991,811069
1318,,Union Security Insurance Company,Grand Total,36,377,0,0,0
1319,,Union Security Life Insurance Company of New York,Grand Total,196,0,0,0,0
1320,,UnitedHealthcare Insurance Company,Grand Total,201756,12885473,2190348.33,2221781.61,9440669.86
1321,,Medical Health Insuring Corporation of Ohio,Grand Total,578453,8726,39134653.11,21390181.45,98427.31
1322,,"UnitedHealthcare of Arkansas, Inc.",Grand Total,18,12604,0,-1394.92,-577168.28
1323,,All Savers Insurance Company,Grand Total,1855752,185480,92511106.91,-18138399.28,68046.97
1324,,Health Tradition Health Plan,Grand Total,69211,44324,5970215,-4413566,-781267
1325,,Optimum Choice Inc.,Grand Total,2220,142051,0,-40522.7,-513446.46
1326,,UnitedHealthcare Insurance Company of New York,Grand Total,1284,29968,71590.71,-7577.79,-207851.87
1327,,Bankers Life and Casualty,Grand Total,,,,,
1328,,Washington National Insurance Company,Grand Total,,,,,
1329,,Reserve National Insurance Company,Grand Total,,,,,
1330,,Shelter Life Insurance Company,Grand Total,876,312,0,0,0
1331,,Grand Valley Health Plan,Grand Total,102,2832,,,
1332,,"Oxford Health Insurance, Inc.",Grand Total,276880,5018461,16252850.81,46990938.25,214603533.76
1333,,"UnitedHealthcare of Louisiana, Inc.",Grand Total,348378,11302,12762103.4,-16112496.42,-139379.33
1334,,American General Life Insurance Company,Grand Total,47136,,,,
1335,,MAMSI Life and Health Insurance Company,Grand Total,1665,128790,0,70333.66,-352750.46
1336,,"UnitedHealthcare of Washington, Inc.",Grand Total,79,10065,0,1407.97,135619.12
1337,,"UnitedHealthcare of Georgia, Inc. ",Grand Total,126026,31034,10981664.8,9760768.12,-114263.43
1338,,"UnitedHealthcare of Pennsylvania, Inc.",Grand Total,356422,0,6773389.05,-39114321.98,0
1339,,UnitedHealthcare Insurance Company of Illinois,Grand Total,3303,721188,0,120563.04,3936177.88
1340,,"Oxford Health Plans (NJ), Inc",Grand Total,137784,209708,12194137.14,18952235,-185240.53
1341,,AMERICAN FIDELITY ASSURANCE COMPANY,Grand Total,,,,,
1342,,New Era Life Insurance Company of the MidWest,Grand Total,35,,,,
1343,,"UnitedHealthcare of New York, Inc.",Grand Total,102501,0,7504537.15,9239034.14,0
1344,,"Allegiance Life & Health Insurance Company, Inc.",Grand Total,13,,,,
1345,,4 Ever Life Insurance Company,Grand Total,0,,,,
1346,,BCS Insurance Company,Grand Total,,,,,
1347,,Medical Benefits Mutual Life Insurance Co.,Grand Total,,6304,,,0
1348,,HealthPlus Insurance Company,Grand Total,306867,26843,9023847,-4117248,469960
1349,,American Family Insurance Company,Grand Total,0,,,,
1350,,American Family Mutual Insurance Company,Grand Total,3805,,,,
1351,,American National Life Insurance Company of Texas,Grand Total,50352,,,,
1352,,"Oxford Health Plans (NY), Inc.",Grand Total,259030,1206429,37034220.59,59811292.05,-27957138.63
1353,,American National Insurance Company,Grand Total,5367,,,,
1354,,Mutual of Omaha Insurance Company,Grand Total,,,,,
1355,,Standard Life and Accident Insurance Company,Grand Total,9649,,,,
1356,,Companion Life Insurance Company of NY,Grand Total,,,,,
1357,,The Prudential Insurance Company of America,Grand Total,,,,,
1358,,Thrivent Financial for Lutherans,Grand Total,,,,,
1359,,Trustmark Insurance Company,Grand Total,,,,,
1360,,Central United Life Insurance Company,Grand Total,,,,,
1361,,American States Insurance Company,Grand Total,,,,,
1362,,Illinois Mutual Life Insurance Company,Grand Total,,,,,
1363,,United States Fire Insurance Company,Grand Total,,,,,
1364,,"UnitedHealthcare Plan of the River Valley, Inc.",Grand Total,866,174176,0,0,-778905.27
1365,,United Healthcare Life Insurance Company,Grand Total,1114024,468947,65568621.56,21258524.09,-4373570.94
1366,,"South Dakota State Medical Holding Company, Inc.",Grand Total,154506,141466,9162251,-2809177,-1242844
1367,,Crystal Run Health Insurance Company Inc.,Grand Total,,3207,,,-578572
1368,,HealthPlus Insurance Company,Grand Total,306867,26843,9023847,-4117248,427409
1369,,"Geisinger Quality Options, Inc.",Grand Total,96868,280427,1545945.08,1142253.34,-1613339.93
1370,,"Avera Health Plans, Inc. ",Grand Total,139552,54400,7762196,4066893.0100000002,-103590
1371,,Network Health Plan,Grand Total,14440,129581,24512.86,294393.41,-54664
1372,,San Francisco Community Health Authority,Grand Total,,,,,
1373,,"Presbyterian Insurance Company, Inc.",Grand Total,0,125357,0,0,-818491
1374,,"Presbyterian Health Plan, Inc.",Grand Total,223887,88730,5372621,-2390195,620027
1375,,Companion Life Insurance Company,Grand Total,5745,7842,0,0,0
1376,,"Piedmont Community HealthCare, Inc.",Grand Total,27231,11027,1360580,435467,403668
1377,,Network Health Plan,Grand Total,14440,129581,24512.86,294393.41,-54664
1378,,"Sutter Health Plan, Inc.",Grand Total,1277,39028,184455,309874,-3431345
1379,,Aetna Health of Utah Inc.,Grand Total,133530,280528,2285490.74,-3613903.57,-1284007.58
1380,,Allegian Insurance Company,Grand Total,4119,16662,51093,-170079,-373335
1381,,Network Health Plan,Grand Total,14440,129581,24512.86,294393.41,-54664
1382,,ATRIO Health Plans,Grand Total,2990,123,59160.57,-163736.68,-28002.5
1383,,"Harbor Health Plan, Inc.",Grand Total,41,,0,404,
1384,,"Florida Health Care Plan, Inc",Grand Total,37045,59053,2184914.09,2314125.36,528571.04
1385,,Chinese Community Health Plan,Grand Total,155023,23217,2643378.04,-28712244.96,-1540420.81
1386,,"Phoenix Health Plans, Inc.",Grand Total,3091,,0,-247329,
1387,,Innovation Health Insurance Company,Grand Total,458023,120595,9715649.28,-9421914.58,2094829.8300000005
1388,,"Innovation Health Plan, Inc.",Grand Total,375,128993,0,0,-5954916.699999999
1389,,"Health First Insurance, Inc.",Grand Total,18268,6960,649423.12,700760.1,-210737.71
1390,,Reliance Standard Life Insurance Company,Grand Total,,,,,
1391,,Health First Health Plans,Grand Total,99351,86547,3437519.88,814327.97,668492.53
1392,,Holman Professional Counseling Centers,Grand Total,,,,,
1393,,"SHA, LLC",Grand Total,114458,58012,3004440.11,1137907.19,-926125
1394,,Prominence HealthFirst,Grand Total,40064,68033,2491012,3206375,-1767200
1395,,"Memorial Hermann Health Plan, Inc",Grand Total,255,132,,-43008.69,-39452.12
1396,,Aetna Life Insurance Company,Grand Total,2027920,5688842,62222129.37,-51860469.19,-71450531.58
1397,,"Health Net of Arizona, Inc",Grand Total,409710,94918,12618511,1953496,-4432594
1398,,AultCare Insurance Company,Grand Total,94212,301024,2317323.34,-246739.17,-514739
1399,,"Moda Health Plan, Inc.",Grand Total,1520464,246047,105013999,-14237092,-2312808
1400,,Network Health Plan,Grand Total,14440,129581,24512.86,294393.41,-54664
1401,,Memorial Hermann Health Insurance Company,Grand Total,1470,69710,,142237.3,-4900934.99
1402,,"Coventry Health Care of the Carolinas, Inc.",Grand Total,1636213,488522,55292596.24,-50915272.239999995,-8823255.860000001
1403,,"Prominence Preferred Health Insurance Company, Inc.",Grand Total,,37751,,,1300037
1404,,Southwest Life & Health Insurance Co.,Grand Total,2897,6502,,,
1405,,Nippon Life Insurance Company of America,Grand Total,,29348,,,-579249.52
1406,,"Coventry Health Plan of Fl., Inc.",Grand Total,41870,0,489283.73,-1502492.3599999999,0
1407,,"Coventry Health Care of Virginia, Inc.",Grand Total,507146,329571,14299851.95,1027646.5799999998,-9528358.120000001
1408,,"UPMC Health Options, Inc.",Grand Total,630940,1517618,17827409,-3105783,4876751.003
1409,,Associated Mutual Insurance,Grand Total,,,,,
1410,,"UnitedHealthcare of Florida, Inc.",Grand Total,1434483,753362,75440222.47,14473029.3,-4281455.39
1411,,"Medical Associates Health Plan, Inc",Grand Total,12,30077,,,-198476
1412,,"North Shore-LIJ CareConnect Insurance Company, Inc.",Grand Total,189964,114883,8733138,2282312,-13302064
1413,,"ADVANTAGE Health Solutions, Inc",Grand Total,,128479,,,
1414,,"CareFirst BlueChoice, Inc.",Grand Total,2395866,2687590,71962986.76,-22755037.79,-9102983.98
1415,,Sanford Health Plan of Minnesota,Grand Total,,1000,,,-144150.88
1416,,Health Net Life Insurance Company,Grand Total,852522,1448124,140489584.38,79730970.27000001,19004838.95
1417,,"ValueOptions of California, Inc.",Grand Total,,,,,
1418,,Health Net Life Insurance Company,Grand Total,852522,1448124,140489584.38,62523119.52,18373075.07
1419,,MONY Life Insurance Company,Grand Total,,,,,
1420,,Protective Life Insurance Company,Grand Total,,,,,
1421,,West Coast Life Insurance Company,Grand Total,,,,,
1422,,MetroPlus Health Plan,Grand Total,286497,6620,5188576.67,-30571356.27,-1666323.89
1423,,MetroPlus Health Plan,Grand Total,286497,6620,5188576.67,-30571356.27,-1666323.89
1424,,AXA Equitable Life Insurance Company,Grand Total,60876,,,,
1425,,"UnitedHealthcare of Ohio, Inc",Grand Total,30583,23206,2219667.86,2912248.94,-293318.64
1426,,"Coventry Health Care of Fl., Inc.",Grand Total,2827355,128894,56890286.23,-110567546.03,973155.25
1427,,"Coventry Health Care of Virginia, Inc.",Grand Total,507146,329571,14299851.95,1027646.5799999998,-9528358.120000001
1428,,"Coventry Health Care of the Carolinas, Inc.",Grand Total,1636213,488522,55292596.24,-50915272.239999995,-8823255.860000001
1429,,Aetna Health of California Inc.,Grand Total,2133,1022238,0,0,-55800699.08
1430,,"UnitedHealthcare of Oklahoma, Inc. ",Grand Total,48,1684,0,6877.62,237283.79
1431,,UnitedHealthcare of Illinois Inc,Grand Total,12,35480,0,-8144.77,-1177001.47
1432,,"National Union Fire Insurance Company of Pittsburgh, Pa.",Grand Total,,,,,
1433,,"UnitedHealthcare of the Midwest, Inc.",Grand Total,11753,0,424225.77,-702032.46,0
1434,,Aetna Health Inc. (a Connecticut corporation),Grand Total,0,1560,0,0,0
1435,,"Oxford Health Insurance, Inc.",Grand Total,276880,5018461,16252850.81,46990938.25,324237474.44
1436,,"Oxford Health Plans (CT), Inc",Grand Total,399,31660,0,0,-1834583.56
1437,,Pan-American Life Insurance Company of Puerto Rico,Grand Total,,15713,,,
1438,,Sunshine State Health Plan,Grand Total,187352,,1183808.05,-26584661.51,
1439,,Aetna Health Inc. (a Florida corporation),Grand Total,485275,824836,10355176.3,-28025200.75,5437975.83
1440,,National Health Insurance Company,Grand Total,,24636,,,-1280010
1441,,Peach State Health Plan,Grand Total,223797,,2157601.74,-13768906.67,
1442,,Aetna Health Inc. (a Georgia corporation),Grand Total,940354,684990,20306783.02,-58546619.339999996,-5894153.850000001
1443,,"Generations Healthcare, Inc.",Grand Total,,,,,
1444,,"Health Net of Arizona, Inc",Grand Total,409710,94918,12618511,766153.47,-4432594
1445,,Insurance Company of Scott & White,Grand Total,78033,0,476584.95,-1613428.88,0
1446,,"IlliniCare Health Plan, Inc.",Grand Total,16369,,41625.12,-2232448.52,
1447,,"Coventry Health Care of Illinois, Inc.",Grand Total,168861,61975,6779907.14,-5367684.26,104899.70999999996
1448,,CeltiCare Health Plan of MA,Grand Total,15810,,87641.07,-2292498.53,
1449,,CeltiCare Health Plan of MA,Grand Total,15810,,87641.07,-2292498.53,
1450,,CeltiCare Health Plan of MA,Grand Total,15810,,87641.07,-2292498.53,
1451,,Aetna Health Inc. (a Maine corporation),Grand Total,2633,6988,80904.44,-207447.42,-169162.21000000002
1452,,McLaren Health Plan Community,Grand Total,0,0,0,0,0
1453,,Ambetter of Magnolia Inc.,Grand Total,219401,,4584271.37,-4508929.62,
1454,,Aetna Health Inc. (a New Jersey corporation),Grand Total,7037,929182,0,0,-18109387.02
1455,,Aetna Health Inc. (a New York corporation),Grand Total,1381,56163,0,0,-2194924.08
1456,,Buckeye Community Health Plan,Grand Total,63391,,649585.83,-6141372.01,
1457,,Trillium Community Health Plan,Grand Total,213,63,0,-29917.47,-10819.44
1458,,Aetna Health Inc. (a Pennsylvania corporation),Grand Total,347458,986928,7730016.829999999,-28034711.1,-16121561.669999998
1459,,Aetna Health Inc. (a Pennsylvania corporation),Grand Total,347458,986928,7730016.83,-28034711.1,-16121561.670000002
1460,,"QCA Health Plan, Inc.",Grand Total,324884,172403,10575851.65,6979104,-272061
1461,,"QualChoice Life and Health Insurance Company, Inc.",Grand Total,149251,15283,4993056.46,-2751129.36,-17495.48
1462,,UnitedHealthcare Insurance Company of Illinois,Grand Total,3303,721188,0,120563.04,3216433.62
1463,,"Health Net of Arizona, Inc",Grand Total,409710,94918,12618511,766153.47,-4432594
1464,,UnitedHealthcare Insurance Company,Grand Total,201756,12885473,2190348.33,2221781.61,6044963.56
1465,,"UnitedHealthcare Benefits of Texas, Inc.",Grand Total,57,0,0,0,0
1466,,Superior Health Plan,Grand Total,102284,,1216016.27,-5580967.25,
1467,,Aetna Health Inc. (a Texas corporation),Grand Total,120,28415,0,0,-139428.93
1468,,Coordinated Care Corporation Indiana,Grand Total,335837,,4031648.63,-34636348.44,
1469,,Managed Health Services Insurance Corporation,Grand Total,1095,,76495.14,346192.62,
1470,89479,New York Life Insurance Company,Guam,0,0,0,0,0
1471,80656,American Heritage Life Insurance Company,Guam,,,,,
1472,77627,American National Insurance Company,Guam,356,,,,
1473,50544,The Prudential Insurance Company of America,Guam,,,,,
1474,68880,TransAmerica Premier Life Insurance,Guam,,,,,
1475,84813,John Alden Life Insurance Company,Hawaii,0,0,0,0,0
1476,79587,Globe Life and Accident Insurance Co,Hawaii,,,,,
1477,16979,American Income Life Insurance Co,Hawaii,,,,,
1478,89292,TransAmerica Premier Life Insurance,Hawaii,,,,,
1479,59128,Transamerica Life Insurance Company,Hawaii,,,,,
1480,14753,Wilton Reassurance Company,Hawaii,58,,,,
1481,19706,The United States Life Ins. Co. in the City of New York,Hawaii,3911,,,,
1482,27409,The Guardian Life Insurance Company of America,Hawaii,0,,,,
1483,85983,United Teachers Associates,Hawaii,12,,,,
1484,90017,New York Life Insurance Company,Hawaii,0,0,0,0,0
1485,74756,Time Insurance Company,Hawaii,0,0,0,0,0
1486,84813,John Alden Life Insurance Company,Hawaii,0,0,0,0,0
1487,26414,State Farm Mutual Automobile Insurance Company,Hawaii,61,0,0,0,0
1488,27772,Shelter Life Insurance Company,Hawaii,0,0,0,0,0
1489,21830,Reserve National Insurance Company,Hawaii,,,,,
1490,21830,Reserve National Insurance Company,Hawaii,,,,,
1491,54179,UnitedHealthcare Insurance Company,Hawaii,4,243,0,0,-24645.33
1492,54179,UnitedHealthcare Insurance Company,Hawaii,4,243,0,0,-24645.33
1493,22131,AMERICAN FIDELITY ASSURANCE COMPANY,Hawaii,,,,,
1494,29599,Nippon Life Insurance Company of America,Hawaii,,0,,,0
1495,77998,American Heritage Life Insurance Company,Hawaii,,,,,
1496,35585,Kaiser Permanente Insurance Company,Hawaii,,,,,
1497,22229,American National Life Insurance Company of Texas,Hawaii,681,,,,
1498,93496,American National Insurance Company,Hawaii,12,,,,
1499,45731,The Prudential Insurance Company of America,Hawaii,,,,,
1500,25253,Thrivent Financial for Lutherans,Hawaii,,,,,
1501,58275,Aetna Life Insurance Company,Hawaii,0,0,0,0,0
1502,58275,Aetna Life Insurance Company,Hawaii,0,0,0,0,0
1503,15978,Celtic Insurance Company,Hawaii,0,,0,0,
1504,64068,United American Insurance Co,Hawaii,,,,,
1505,74756,Time Insurance Company,Hawaii,0,0,0,0,0
1506,30456,Union Fidelity Life Insurance Company,Hawaii,,,,,
1507,89130,"HPHC Insurance Company, Inc.",Connecticut,,72808,,,-9781592
1508,,"HPHC Insurance Company, Inc.",Grand Total,123580,416900,2692920,-13068520.8,-11886890.809999999
1509,11593,"HPHC Insurance Company, Inc.",Maine,3228,154215,405268,208585,2498772
